date,key,value
10/11/15,George Pataki,0.106020207
10/18/15,George Pataki,0.105238371
10/25/15,George Pataki,0.236025483
11/01/15,George Pataki,0.152153344
11/08/15,George Pataki,0.172713599
11/15/15,George Pataki,0.123987811
11/22/15,George Pataki,0.098657041
11/29/15,George Pataki,0.098657041
12/06/15,George Pataki,0.116499161
12/13/15,George Pataki,0.354281843
12/20/15,George Pataki,0.126517178
12/27/15,George Pataki,0.497437133
01/03/16,George Pataki,0.092705673
01/10/16,George Pataki,0.094674938
01/17/16,George Pataki,0.101643587
01/24/16,George Pataki,0.108612236
01/31/16,George Pataki,0
02/07/16,George Pataki,0
02/14/16,George Pataki,0
02/21/16,George Pataki,0
02/28/16,George Pataki,0
03/06/16,George Pataki,0
03/13/16,George Pataki,0
03/20/16,George Pataki,0
03/27/16,George Pataki,0
04/03/16,George Pataki,0
12/28/14,Rand Paul,0.280014856
01/04/15,Rand Paul,0.40440674
01/11/15,Rand Paul,0.601899355
01/18/15,Rand Paul,0.750030719
01/25/15,Rand Paul,0.701074691
02/01/15,Rand Paul,2.180948761
02/08/15,Rand Paul,0.752569653
02/15/15,Rand Paul,0.71057966
02/22/15,Rand Paul,0.761814203
03/01/15,Rand Paul,1.079907858
03/08/15,Rand Paul,0.801257974
03/15/15,Rand Paul,0.74443522
03/22/15,Rand Paul,1.217695542
03/29/15,Rand Paul,0.706028112
04/05/15,Rand Paul,11.87171538
04/12/15,Rand Paul,5.267331116
04/19/15,Rand Paul,2.269182011
04/26/15,Rand Paul,1.521488218
05/03/15,Rand Paul,1.124457343
05/10/15,Rand Paul,1.183273165
05/17/15,Rand Paul,2.852930347
05/24/15,Rand Paul,2.289187045
05/31/15,Rand Paul,2.790959706
06/07/15,Rand Paul,1.188832386
06/14/15,Rand Paul,1.779882396
06/21/15,Rand Paul,1.493833226
06/28/15,Rand Paul,1.570288848
07/05/15,Rand Paul,1.141440061
07/12/15,Rand Paul,1.090418152
07/19/15,Rand Paul,1.234496869
07/26/15,Rand Paul,1.150107713
08/02/15,Rand Paul,4.733180415
08/09/15,Rand Paul,2.439489766
08/16/15,Rand Paul,1.319326451
08/23/15,Rand Paul,1.304792312
08/30/15,Rand Paul,1.131693333
09/06/15,Rand Paul,1.164682001
09/13/15,Rand Paul,4.030332207
09/20/15,Rand Paul,1.581044101
09/27/15,Rand Paul,1.239656681
10/04/15,Rand Paul,0.952842747
10/11/15,Rand Paul,1.30121081
10/18/15,Rand Paul,0.988997867
10/25/15,Rand Paul,2.015712285
11/01/15,Rand Paul,1.194027162
11/08/15,Rand Paul,2.507951291
11/15/15,Rand Paul,1.277824697
11/22/15,Rand Paul,0.769812933
11/29/15,Rand Paul,0.804672788
12/06/15,Rand Paul,1.094520413
12/13/15,Rand Paul,2.652644924
12/20/15,Rand Paul,1.400112683
12/27/15,Rand Paul,0.896336148
01/03/16,Rand Paul,1.464073737
01/10/16,Rand Paul,2.811558661
01/17/16,Rand Paul,1.963871323
01/24/16,Rand Paul,3.351623264
01/31/16,Rand Paul,5.024027009
02/07/16,Rand Paul,1.19174753
02/14/16,Rand Paul,0.69393504
02/21/16,Rand Paul,0.663353673
02/28/16,Rand Paul,0.889355494
03/06/16,Rand Paul,0.710984385
03/13/16,Rand Paul,0.574072433
03/20/16,Rand Paul,0.404338289
03/27/16,Rand Paul,0.722206474
04/03/16,Rand Paul,0
12/28/14,Marco Rubio,0.444967577
01/04/15,Marco Rubio,0.404243322
01/11/15,Marco Rubio,1.01332564
01/18/15,Marco Rubio,1.187622828
01/25/15,Marco Rubio,0.860292467
02/01/15,Marco Rubio,0.526484928
02/08/15,Marco Rubio,0.497395623
02/15/15,Marco Rubio,0.524037256
02/22/15,Marco Rubio,0.742767322
03/01/15,Marco Rubio,0.646091466
03/08/15,Marco Rubio,0.72544833
03/15/15,Marco Rubio,0.604120575
03/22/15,Marco Rubio,0.829668418
03/29/15,Marco Rubio,0.926731323
04/05/15,Marco Rubio,1.070677766
04/12/15,Marco Rubio,13.19322587
04/19/15,Marco Rubio,2.731438586
04/26/15,Marco Rubio,1.264192397
05/03/15,Marco Rubio,1.132610666
05/10/15,Marco Rubio,1.651549686
05/17/15,Marco Rubio,1.325704725
05/24/15,Marco Rubio,1.051887224
05/31/15,Marco Rubio,1.44021218
06/07/15,Marco Rubio,2.42454725
06/14/15,Marco Rubio,1.668933959
06/21/15,Marco Rubio,1.194731898
06/28/15,Marco Rubio,1.268068355
07/05/15,Marco Rubio,1.203984992
07/12/15,Marco Rubio,1.018283106
07/19/15,Marco Rubio,1.35860901
07/26/15,Marco Rubio,0.994595164
08/02/15,Marco Rubio,6.476039337
08/09/15,Marco Rubio,3.055789858
08/16/15,Marco Rubio,2.040119113
08/23/15,Marco Rubio,1.343633665
08/30/15,Marco Rubio,1.137023696
09/06/15,Marco Rubio,0.954302866
09/13/15,Marco Rubio,6.961817235
09/20/15,Marco Rubio,4.094305027
09/27/15,Marco Rubio,2.590057322
10/04/15,Marco Rubio,2.376178948
10/11/15,Marco Rubio,2.00726493
10/18/15,Marco Rubio,1.773829706
10/25/15,Marco Rubio,8.582153663
11/01/15,Marco Rubio,4.900570753
11/08/15,Marco Rubio,6.106580264
11/15/15,Marco Rubio,3.164090344
11/22/15,Marco Rubio,2.751823212
11/29/15,Marco Rubio,2.993696563
12/06/15,Marco Rubio,3.387633491
12/13/15,Marco Rubio,6.9970071
12/20/15,Marco Rubio,3.262944447
12/27/15,Marco Rubio,2.424562546
01/03/16,Marco Rubio,3.784491631
01/10/16,Marco Rubio,5.213618289
01/17/16,Marco Rubio,5.251497912
01/24/16,Marco Rubio,7.653608393
01/31/16,Marco Rubio,22.24677827
02/07/16,Marco Rubio,20.25499586
02/14/16,Marco Rubio,14.00486082
02/21/16,Marco Rubio,30.34084738
02/28/16,Marco Rubio,31.89469152
03/06/16,Marco Rubio,21.75263273
03/13/16,Marco Rubio,25.07815465
03/20/16,Marco Rubio,4.210912813
03/27/16,Marco Rubio,2.516800869
04/03/16,Marco Rubio,1.765006735
12/28/14,Rick Santorum,0
01/04/15,Rick Santorum,0.212672405
01/11/15,Rick Santorum,0.115116948
01/18/15,Rick Santorum,0.170623561
01/25/15,Rick Santorum,0.177908047
02/01/15,Rick Santorum,0.113264624
02/08/15,Rick Santorum,0.417239162
02/15/15,Rick Santorum,0.145575645
02/22/15,Rick Santorum,0.157444476
03/01/15,Rick Santorum,0.114783314
03/08/15,Rick Santorum,0.114294996
03/15/15,Rick Santorum,0.215972197
03/22/15,Rick Santorum,0.18157834
03/29/15,Rick Santorum,0.126286429
04/05/15,Rick Santorum,0.214678453
04/12/15,Rick Santorum,0.187254332
04/19/15,Rick Santorum,0.151094087
04/26/15,Rick Santorum,0.135278934
05/03/15,Rick Santorum,0.280113193
05/10/15,Rick Santorum,0.157358652
05/17/15,Rick Santorum,0.168723833
05/24/15,Rick Santorum,1.938963992
05/31/15,Rick Santorum,0.834440529
06/07/15,Rick Santorum,0.4708039
06/14/15,Rick Santorum,0.448549751
06/21/15,Rick Santorum,0.403713542
06/28/15,Rick Santorum,0.261218064
07/05/15,Rick Santorum,0.307253437
07/12/15,Rick Santorum,0.263406143
07/19/15,Rick Santorum,0.547806825
07/26/15,Rick Santorum,0.21729648
08/02/15,Rick Santorum,0.671371817
08/09/15,Rick Santorum,0.298351796
08/16/15,Rick Santorum,0.25205866
08/23/15,Rick Santorum,0.249922378
08/30/15,Rick Santorum,0.288735143
09/06/15,Rick Santorum,0.19792517
09/13/15,Rick Santorum,0.701744138
09/20/15,Rick Santorum,0.289156881
09/27/15,Rick Santorum,0.311003152
10/04/15,Rick Santorum,0.205123053
10/11/15,Rick Santorum,0.196660243
10/18/15,Rick Santorum,0.179259779
10/25/15,Rick Santorum,0.292063715
11/01/15,Rick Santorum,0.19256729
11/08/15,Rick Santorum,0.400082586
11/15/15,Rick Santorum,0.212999934
11/22/15,Rick Santorum,0.142235684
11/29/15,Rick Santorum,0.117127167
12/06/15,Rick Santorum,0.171090582
12/13/15,Rick Santorum,0.468237438
12/20/15,Rick Santorum,0.176342881
12/27/15,Rick Santorum,0.148332666
01/03/16,Rick Santorum,0.209027319
01/10/16,Rick Santorum,0.771050856
01/17/16,Rick Santorum,0.290760818
01/24/16,Rick Santorum,0.748665567
01/31/16,Rick Santorum,1.463718695
02/07/16,Rick Santorum,0.249321381
02/14/16,Rick Santorum,0.137186586
02/21/16,Rick Santorum,0.240949902
02/28/16,Rick Santorum,0.164756215
03/06/16,Rick Santorum,0.110282084
03/13/16,Rick Santorum,0.106870472
03/20/16,Rick Santorum,0.09163705
03/27/16,Rick Santorum,0
04/03/16,Rick Santorum,0
12/28/14,Donald Trump,0.997076968
01/04/15,Donald Trump,1.922052984
01/11/15,Donald Trump,1.328451835
01/18/15,Donald Trump,1.777830598
01/25/15,Donald Trump,2.371556537
02/01/15,Donald Trump,1.31368764
02/08/15,Donald Trump,1.178280831
02/15/15,Donald Trump,1.91741637
02/22/15,Donald Trump,1.564246605
03/01/15,Donald Trump,1.165888257
03/08/15,Donald Trump,0.952342192
03/15/15,Donald Trump,1.298959522
03/22/15,Donald Trump,1.098162234
03/29/15,Donald Trump,0.958006714
04/05/15,Donald Trump,0.926115231
04/12/15,Donald Trump,1.047232552
04/19/15,Donald Trump,0.953648359
04/26/15,Donald Trump,1.387956116
05/03/15,Donald Trump,1.090138472
05/10/15,Donald Trump,1.043571163
05/17/15,Donald Trump,0.86065256
05/24/15,Donald Trump,1.00408569
05/31/15,Donald Trump,1.112600702
06/07/15,Donald Trump,0.943308299
06/14/15,Donald Trump,33.24106021
06/21/15,Donald Trump,17.33127789
06/28/15,Donald Trump,34.39784911
07/05/15,Donald Trump,20.96094247
07/12/15,Donald Trump,31.82343373
07/19/15,Donald Trump,34.56936041
07/26/15,Donald Trump,21.17974316
08/02/15,Donald Trump,37.06555527
08/09/15,Donald Trump,33.01048216
08/16/15,Donald Trump,33.82316846
08/23/15,Donald Trump,42.29068837
08/30/15,Donald Trump,28.11740358
09/06/15,Donald Trump,23.20037972
09/13/15,Donald Trump,38.09543861
09/20/15,Donald Trump,25.23749534
09/27/15,Donald Trump,21.6906568
10/04/15,Donald Trump,17.1225792
10/11/15,Donald Trump,20.05901385
10/18/15,Donald Trump,18.18705825
10/25/15,Donald Trump,20.17522684
11/01/15,Donald Trump,15.74022364
11/08/15,Donald Trump,24.22245323
11/15/15,Donald Trump,20.09735298
11/22/15,Donald Trump,19.03477157
11/29/15,Donald Trump,18.37948228
12/06/15,Donald Trump,49.04511155
12/13/15,Donald Trump,30.98110536
12/20/15,Donald Trump,30.78348724
12/27/15,Donald Trump,18.5042096
01/03/16,Donald Trump,22.5985902
01/10/16,Donald Trump,26.39979311
01/17/16,Donald Trump,28.76644927
01/24/16,Donald Trump,41.84372507
01/31/16,Donald Trump,38.52068033
02/07/16,Donald Trump,35.79867193
02/14/16,Donald Trump,38.81634965
02/21/16,Donald Trump,64.5913074
02/28/16,Donald Trump,100
03/06/16,Donald Trump,69.72001325
03/13/16,Donald Trump,77.5420389
03/20/16,Donald Trump,51.1316413
03/27/16,Donald Trump,43.43071137
04/03/16,Donald Trump,40.09022228
